46001002027|παντὶ|46001002028|adjp|id="n46001002027"|ref="1CO 1:2!27"|Cat="adj"|Start="38"|End="38"|StrongNumber="3956"|UnicodeLemma="πᾶς"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-DSM"|Type=""|morphId="46001002027"|NormalizedForm="παντί"|Case="Dative"|Unicode="παντὶ"|FormalTag="A-DSM"|nodeId="460010020270010"|Gloss="every"|LexDomain="059003"|LN="59.23"
46001002028|τόπῳ,|46001002018|ADV|id="n46001002028"|ref="1CO 1:2!28"|Cat="noun"|Start="39"|End="39"|StrongNumber="5117"|UnicodeLemma="τόπος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-DSM"|Type="Common"|morphId="46001002028"|NormalizedForm="τόπῳ"|Case="Dative"|Unicode="τόπῳ,"|FormalTag="N-DSM"|nodeId="460010020280010"|Gloss="place"|LexDomain="080001"|LN="80.1"
46001002029|αὐτῶν|46001001001|CL|id="n46001002029"|ref="1CO 1:2!29"|Cat="pron"|Start="40"|End="40"|StrongNumber="846"|UnicodeLemma="αὐτός"|Gender="Masculine"|Number="Plural"|FunctionalTag="P-GPM"|Type="Personal"|morphId="46001002029"|NormalizedForm="αὐτῶν"|Case="Genitive"|Unicode="αὐτῶν"|FormalTag="P-GPM"|nodeId="460010020290010"|Gloss="both theirs"|Ref="n46001002018"|LexDomain="092004"|LN="92.11"
46001002030|καὶ|46001002029|conj|id="n46001002030"|ref="1CO 1:2!30"|Cat="conj"|Start="41"|End="41"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="46001002030"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="460010020300010"|Gloss="and"|LexDomain="089017"|LN="89.92"
46001002031|ἡμῶν·|46001002029|np|id="n46001002031"|ref="1CO 1:2!31"|Cat="pron"|Start="42"|End="42"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Plural"|FunctionalTag="P-1GP"|Type="Personal"|morphId="46001002031"|NormalizedForm="ἡμῶν"|Case="Genitive"|Unicode="ἡμῶν·"|FormalTag="P-1GP"|nodeId="460010020310010"|Gloss="ours"|Ref="n46001001001 n46001001010 n46001002002"|LexDomain="092002"|LN="92.4"
46001003002|ὑμῖν|46001003001|IO|id="n46001003002"|ref="1CO 1:3!2"|Cat="pron"|Start="0"|End="0"|StrongNumber="4771"|UnicodeLemma="σύ"|Number="Plural"|FunctionalTag="P-2DP"|Type="Personal"|morphId="46001003002"|NormalizedForm="ὑμῖν"|Case="Dative"|Unicode="ὑμῖν"|FormalTag="P-2DP"|nodeId="460010030020010"|Gloss="to you"|Ref="n46001002002"|LexDomain="092003"|LN="92.7"
46001003001|χάρις|None|CL|id="n46001003001"|ref="1CO 1:3!1"|Cat="noun"|Start="1"|End="1"|StrongNumber="5485"|UnicodeLemma="χάρις"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="46001003001"|NormalizedForm="χάρις"|Case="Nominative"|Unicode="χάρις"|FormalTag="N-NSF"|nodeId="460010030010010"|Gloss="Grace"|LexDomain="057008 088009"|LN="57.103 88.66"
46001003003|καὶ|46001003001|conj|id="n46001003003"|ref="1CO 1:3!3"|Cat="conj"|Start="2"|End="2"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="46001003003"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="460010030030010"|Gloss="and"|LexDomain="089017"|LN="89.92"
46001003004|εἰρήνη|46001003001|np|id="n46001003004"|ref="1CO 1:3!4"|Cat="noun"|Start="3"|End="3"|StrongNumber="1515"|UnicodeLemma="εἰρήνη"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="46001003004"|NormalizedForm="εἰρήνη"|Case="Nominative"|Unicode="εἰρήνη"|FormalTag="N-NSF"|nodeId="460010030040010"|Gloss="peace"|LexDomain="022007 025021"|LN="22.42 25.248"
46001003005|ἀπὸ|46001003006|prep|id="n46001003005"|ref="1CO 1:3!5"|Cat="prep"|Start="4"|End="4"|StrongNumber="575"|UnicodeLemma="ἀπό"|FunctionalTag="PREP"|Type=""|morphId="46001003005"|NormalizedForm="ἀπό"|Unicode="ἀπὸ"|FormalTag="PREP"|nodeId="460010030050010"|Gloss="from"|LexDomain="090003"|LN="90.15"
46001003006|Θεοῦ|46001003001|ADV|id="n46001003006"|ref="1CO 1:3!6"|Cat="noun"|Start="5"|End="5"|StrongNumber="2316"|UnicodeLemma="θεός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="46001003006"|NormalizedForm="Θεοῦ"|Case="Genitive"|Unicode="Θεοῦ"|FormalTag="N-GSM"|nodeId="460010030060010"|Gloss="God"|LexDomain="012001"|LN="12.1"
