47001002004|εἰρήνη|47001002001|np|id="n47001002004"|ref="2CO 1:2!4"|Cat="noun"|Start="3"|End="3"|StrongNumber="1515"|UnicodeLemma="εἰρήνη"|Gender="Feminine"|Number="Singular"|FunctionalTag="N-NSF"|Type="Common"|morphId="47001002004"|NormalizedForm="εἰρήνη"|Case="Nominative"|Unicode="εἰρήνη"|FormalTag="N-NSF"|nodeId="470010020040010"|Gloss="peace"|LexDomain="022007 025021"|LN="22.42 25.248"
47001002005|ἀπὸ|47001002006|prep|id="n47001002005"|ref="2CO 1:2!5"|Cat="prep"|Start="4"|End="4"|StrongNumber="575"|UnicodeLemma="ἀπό"|FunctionalTag="PREP"|Type=""|morphId="47001002005"|NormalizedForm="ἀπό"|Unicode="ἀπὸ"|FormalTag="PREP"|nodeId="470010020050010"|Gloss="from"|LexDomain="090003"|LN="90.15"
47001002006|Θεοῦ|47001002001|ADV|id="n47001002006"|ref="2CO 1:2!6"|Cat="noun"|Start="5"|End="5"|StrongNumber="2316"|UnicodeLemma="θεός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="47001002006"|NormalizedForm="Θεοῦ"|Case="Genitive"|Unicode="Θεοῦ"|FormalTag="N-GSM"|nodeId="470010020060010"|Gloss="God"|LexDomain="012001"|LN="12.1"
47001002007|Πατρὸς|47001002006|np|id="n47001002007"|ref="2CO 1:2!7"|Cat="noun"|Start="6"|End="6"|StrongNumber="3962"|UnicodeLemma="πατήρ"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="47001002007"|NormalizedForm="Πατρός"|Case="Genitive"|Unicode="Πατρὸς"|FormalTag="N-GSM"|nodeId="470010020070010"|Gloss="[the] Father"|LexDomain="012001"|LN="12.12"
47001002008|ἡμῶν|47001002007|np|id="n47001002008"|ref="2CO 1:2!8"|Cat="pron"|Start="7"|End="7"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Plural"|FunctionalTag="P-1GP"|Type="Personal"|morphId="47001002008"|NormalizedForm="ἡμῶν"|Case="Genitive"|Unicode="ἡμῶν"|FormalTag="P-1GP"|nodeId="470010020080010"|Gloss="of us"|Ref="n47001001001 n47001001009 n47001001013 n47001001022"|LexDomain="092002"|LN="92.4"
47001002009|καὶ|47001002006|conj|id="n47001002009"|ref="2CO 1:2!9"|Cat="conj"|Start="8"|End="8"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="47001002009"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="470010020090010"|Gloss="and"|LexDomain="089017"|LN="89.92"
47001002010|Κυρίου|47001002006|np|id="n47001002010"|ref="2CO 1:2!10"|Cat="noun"|Start="9"|End="9"|StrongNumber="2962"|UnicodeLemma="κύριος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="47001002010"|NormalizedForm="Κυρίου"|Case="Genitive"|Unicode="Κυρίου"|FormalTag="N-GSM"|nodeId="470010020100010"|Gloss="[the] Lord"|LexDomain="012001"|LN="12.9{N:001}"
47001002011|Ἰησοῦ|47001002010|np|id="n47001002011"|ref="2CO 1:2!11"|Cat="noun"|Start="10"|End="10"|StrongNumber="2424"|UnicodeLemma="Ἰησοῦς"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="47001002011"|NormalizedForm="Ἰησοῦ"|Case="Genitive"|Unicode="Ἰησοῦ"|FormalTag="N-GSM"|nodeId="470010020110010"|Gloss="Jesus"|LexDomain="093001"|LN="93.169a"
47001002012|Χριστοῦ.|47001002011|np|id="n47001002012"|ref="2CO 1:2!12"|Cat="noun"|Start="11"|End="11"|StrongNumber="5547"|UnicodeLemma="Χριστός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="47001002012"|NormalizedForm="Χριστοῦ"|Case="Genitive"|Unicode="Χριστοῦ."|FormalTag="N-GSM"|nodeId="470010020120010"|Gloss="Christ"|LexDomain="093001"|LN="93.387"
47001003001|Εὐλογητὸς|None|CL|id="n47001003001"|ref="2CO 1:3!1"|Cat="adj"|Start="0"|End="0"|StrongNumber="2128"|UnicodeLemma="εὐλογητός"|Gender="Masculine"|Number="Singular"|FunctionalTag="A-NSM"|Type=""|morphId="47001003001"|NormalizedForm="Εὐλογητός"|Case="Nominative"|Unicode="Εὐλογητὸς"|FormalTag="A-NSM"|nodeId="470010030010010"|Gloss="Blessed [be]"|LexDomain="033037"|LN="33.362"
